precinct_key,district_num,area_weight,county,countyfp20
LAGRANGE,3,1.000000000000,LaGrange,087
LAPORTE,1,0.322438358958,LaPorte,091
LAPORTE,2,0.677561641042,LaPorte,091
LAKE,1,0.999999999786,Lake,089
LAKE,4,0.000000000214,Lake,089
LAWRENCE,8,0.000000000000,Lawrence,093
LAWRENCE,9,1.000000000000,Lawrence,093
MADISON,5,1.000000000000,Madison,095
MADISON,6,0.000000000000,Madison,095
MARION,4,0.000000031297,Marion,097
MARION,5,0.000000000000,Marion,097
MARION,6,0.297731932754,Marion,097
MARION,7,0.702268035949,Marion,097
MARSHALL,2,1.000000000000,Marshall,099
MARTIN,8,1.000000000000,Martin,101
MARTIN,9,0.000000000000,Martin,101
MIAMI,2,1.000000000000,Miami,103
MIAMI,5,0.000000000000,Miami,103
MONROE,4,0.000000000000,Monroe,105
MONROE,8,0.000000050935,Monroe,105
MONROE,9,0.999999949065,Monroe,105
MONTGOMERY,4,1.000000000000,Montgomery,107
MONTGOMERY,8,0.000000000000,Montgomery,107
MORGAN,4,1.000000000000,Morgan,109
MORGAN,6,0.000000000000,Morgan,109
MORGAN,8,0.000000000000,Morgan,109
MORGAN,9,0.000000000000,Morgan,109
NEWTON,1,0.000000000000,Newton,111
NEWTON,4,1.000000000000,Newton,111
NOBLE,2,0.000000000000,Noble,113
NOBLE,3,1.000000000000,Noble,113
OHIO,9,1.000000000000,Ohio,115
ORANGE,8,1.000000000000,Orange,117
ORANGE,9,0.000000000000,Orange,117
OWEN,4,0.000000000000,Owen,119
OWEN,8,1.000000000000,Owen,119
OWEN,9,0.000000000000,Owen,119
PARKE,4,0.000000000000,Parke,121
PARKE,8,1.000000000000,Parke,121
PERRY,8,1.000000000000,Perry,123
PIKE,8,1.000000000000,Pike,125
PORTER,1,1.000000000000,Porter,127
PORTER,2,0.000000000000,Porter,127
PORTER,4,0.000000000000,Porter,127
POSEY,8,1.000000000000,Posey,129
PULASKI,2,1.000000000000,Pulaski,131
PULASKI,4,0.000000000000,Pulaski,131
PUTNAM,4,1.000000000000,Putnam,133
PUTNAM,8,0.000000000000,Putnam,133
RANDOLPH,3,0.449322229992,Randolph,135
RANDOLPH,5,0.000000002699,Randolph,135
RANDOLPH,6,0.550677767309,Randolph,135
RIPLEY,9,1.000000000000,Ripley,137
RUSH,6,1.000000000000,Rush,139
RUSH,9,0.000000000000,Rush,139
SCOTT,9,1.000000000000,Scott,143
SHELBY,6,1.000000000000,Shelby,145
SHELBY,9,0.000000000000,Shelby,145
SPENCER,8,1.000000000000,Spencer,147
ST. JOSEPH,2,1.000000000000,St. Joseph,141
STARKE,2,1.000000000000,Starke,149
STARKE,4,0.000000000000,Starke,149
STEUBEN,3,1.000000000000,Steuben,151
SULLIVAN,8,1.000000000000,Sullivan,153
SWITZERLAND,9,1.000000000000,Switzerland,155
TIPPECANOE,4,1.000000000000,Tippecanoe,157
TIPTON,4,0.000000000000,Tipton,159
TIPTON,5,1.000000000000,Tipton,159
UNION,6,1.000000000000,Union,161
UNION,9,0.000000000000,Union,161
VANDERBURGH,8,1.000000000000,Vanderburgh,163
VERMILLION,4,0.000000000000,Vermillion,165
VERMILLION,8,1.000000000000,Vermillion,165
VIGO,8,1.000000000000,Vigo,167
WABASH,2,1.000000000000,Wabash,169
WABASH,3,0.000000000000,Wabash,169
WABASH,5,0.000000000000,Wabash,169
WARREN,4,1.000000000000,Warren,171
WARREN,8,0.000000000000,Warren,171
WARRICK,8,1.000000000000,Warrick,173
WASHINGTON,8,0.000000000000,Washington,175
WASHINGTON,9,1.000000000000,Washington,175
WAYNE,6,1.000000000000,Wayne,177
WELLS,3,1.000000000000,Wells,179
WELLS,5,0.000000000000,Wells,179
WHITE,2,0.000000000000,White,181
WHITE,4,1.000000000000,White,181
WHITLEY,2,0.000000000000,Whitley,183
WHITLEY,3,1.000000000000,Whitley,183
