precinct_key,district_num,area_weight,county,countyfp20
DECATUR,73,0.548241954184,Decatur,031
DELAWARE,31,0.000000000000,Delaware,035
DELAWARE,33,0.389907587608,Delaware,035
DELAWARE,34,0.103480460608,Delaware,035
DELAWARE,35,0.506611951783,Delaware,035
DELAWARE,36,0.000000000000,Delaware,035
DELAWARE,54,0.000000000000,Delaware,035
DUBOIS,63,0.510814827960,Dubois,037
DUBOIS,65,0.000000000000,Dubois,037
DUBOIS,74,0.489185172040,Dubois,037
DUBOIS,75,0.000000000000,Dubois,037
ELKHART,5,0.000000000000,Elkhart,039
ELKHART,7,0.000000000000,Elkhart,039
ELKHART,17,0.000000000000,Elkhart,039
ELKHART,18,0.160436874670,Elkhart,039
ELKHART,21,0.311109759250,Elkhart,039
ELKHART,22,0.000000000000,Elkhart,039
ELKHART,48,0.170063825782,Elkhart,039
ELKHART,49,0.358389540298,Elkhart,039
ELKHART,51,0.000000000000,Elkhart,039
FAYETTE,54,0.000000000000,Fayette,041
FAYETTE,55,1.000000000000,Fayette,041
FAYETTE,56,0.000000000000,Fayette,041
FLOYD,66,0.000017940920,Floyd,043
FLOYD,70,0.339528550749,Floyd,043
FLOYD,71,0.004052568699,Floyd,043
FLOYD,72,0.656400939633,Floyd,043
FOUNTAIN,13,0.815363273370,Fountain,045
FOUNTAIN,42,0.184636726630,Fountain,045
FOUNTAIN,44,0.000000000000,Fountain,045
FRANKLIN,55,1.000000000000,Franklin,047
FRANKLIN,68,0.000000000000,Franklin,047
FULTON,17,1.000000000000,Fulton,049
FULTON,22,0.000000000000,Fulton,049
FULTON,23,0.000000000000,Fulton,049
GIBSON,64,0.838948567903,Gibson,051
GIBSON,75,0.161051432097,Gibson,051
GIBSON,76,0.000000000000,Gibson,051
GRANT,30,0.058039139480,Grant,053
GRANT,31,0.941960860520,Grant,053
GRANT,33,0.000000000000,Grant,053
GRANT,35,0.000000000000,Grant,053
GRANT,38,0.000000000000,Grant,053
GRANT,50,0.000000000000,Grant,053
GREENE,45,1.000000000000,Greene,055
GREENE,46,0.000000000000,Greene,055
GREENE,62,0.000000000000,Greene,055
GREENE,63,0.000000000000,Greene,055
GREENE,65,0.000000000000,Greene,055
HAMILTON,24,0.278315207386,Hamilton,057
HAMILTON,25,0.000000000000,Hamilton,057
HAMILTON,29,0.123875089923,Hamilton,057
HAMILTON,32,0.076162188439,Hamilton,057
HAMILTON,35,0.000000000000,Hamilton,057
HAMILTON,37,0.425147091132,Hamilton,057
HAMILTON,38,0.000000000000,Hamilton,057
HAMILTON,39,0.070004455061,Hamilton,057
HAMILTON,41,0.000000000000,Hamilton,057
HAMILTON,86,0.000000000000,Hamilton,057
HAMILTON,87,0.000000000000,Hamilton,057
HAMILTON,88,0.026495968058,Hamilton,057
HANCOCK,36,0.000000000000,Hancock,059
HANCOCK,53,0.666568546293,Hancock,059
HANCOCK,54,0.097034439884,Hancock,059
HANCOCK,88,0.236397006155,Hancock,059
HANCOCK,89,0.000000000000,Hancock,059
HANCOCK,90,0.000000000000,Hancock,059
HANCOCK,95,0.000000007668,Hancock,059
HANCOCK,98,0.000000000000,Hancock,059
HARRISON,70,0.999997397080,Harrison,061
HARRISON,72,0.000002602781,Harrison,061
HARRISON,74,0.000000000139,Harrison,061
HENDRICKS,25,0.084905226378,Hendricks,063
HENDRICKS,28,0.739947110334,Hendricks,063
HENDRICKS,40,0.106115820504,Hendricks,063
HENDRICKS,44,0.000000000000,Hendricks,063
HENDRICKS,57,0.069031842784,Hendricks,063
HENDRICKS,60,0.000000000000,Hendricks,063
HENDRICKS,86,0.000000000000,Hendricks,063
HENDRICKS,91,0.000000000000,Hendricks,063
HENDRICKS,92,0.000000000000,Hendricks,063
HENRY,33,0.050532480724,Henry,065
HENRY,35,0.000000000000,Henry,065
HENRY,36,0.000000000000,Henry,065
HENRY,53,0.000000000000,Henry,065
HENRY,54,0.894908142711,Henry,065
HENRY,55,0.000000000000,Henry,065
HENRY,56,0.054559376565,Henry,065
HOWARD,23,0.000000000000,Howard,067
HOWARD,30,0.577914398504,Howard,067
HOWARD,31,0.000000000000,Howard,067
HOWARD,38,0.422085601496,Howard,067
HOWARD,50,0.000000000000,Howard,067
HUNTINGTON,31,0.000000000000,Huntington,069
HUNTINGTON,50,1.000000000000,Huntington,069
HUNTINGTON,79,0.000000000000,Huntington,069
HUNTINGTON,83,0.000000000000,Huntington,069
HUNTINGTON,85,0.000000000000,Huntington,069
JACKSON,59,0.000000000000,Jackson,071
JACKSON,62,0.250484113654,Jackson,071
JACKSON,65,0.081529002232,Jackson,071
JACKSON,67,0.000000000000,Jackson,071
JACKSON,69,0.667986884115,Jackson,071
JACKSON,73,0.000000000000,Jackson,071
JASPER,4,0.000000000000,Jasper,073
JASPER,11,0.163868637690,Jasper,073
JASPER,13,0.092970588226,Jasper,073
JASPER,16,0.743160774083,Jasper,073
JAY,33,0.670713788059,Jay,075
JAY,79,0.329286211941,Jay,075
JEFFERSON,66,0.156055329327,Jefferson,077
JEFFERSON,67,0.747340912469,Jefferson,077
JEFFERSON,68,0.096603743318,Jefferson,077
JEFFERSON,69,0.000000014886,Jefferson,077
JENNINGS,67,0.850469502829,Jennings,079
JENNINGS,69,0.000000000000,Jennings,079
JENNINGS,73,0.149530497171,Jennings,079
JOHNSON,47,0.669176436676,Johnson,081
JOHNSON,57,0.052039393168,Johnson,081
JOHNSON,58,0.219742352793,Johnson,081
JOHNSON,59,0.000000000000,Johnson,081
JOHNSON,60,0.059041817364,Johnson,081
JOHNSON,62,0.000000000000,Johnson,081
JOHNSON,90,0.000000000000,Johnson,081
JOHNSON,93,0.000000000000,Johnson,081
KNOX,45,0.401859864484,Knox,083
KNOX,63,0.000000000000,Knox,083
KNOX,64,0.598140135516,Knox,083
KNOX,75,0.000000000000,Knox,083
KOSCIUSKO,17,0.000000000000,Kosciusko,085
KOSCIUSKO,18,0.127320956726,Kosciusko,085
KOSCIUSKO,21,0.000000000000,Kosciusko,085
KOSCIUSKO,22,0.872679043274,Kosciusko,085
KOSCIUSKO,50,0.000000000000,Kosciusko,085
KOSCIUSKO,83,0.000000000000,Kosciusko,085
LAPORTE,4,0.000000000000,LaPorte,091
LAPORTE,7,0.022274977763,LaPorte,091
LAPORTE,9,0.202923034966,LaPorte,091
LAPORTE,10,0.000000000000,LaPorte,091
LAPORTE,16,0.000000000000,LaPorte,091
LAPORTE,20,0.774801987272,LaPorte,091
LAGRANGE,18,0.000000000000,Lagrange,087
LAGRANGE,49,0.000000000000,Lagrange,087
LAGRANGE,51,1.000000000000,Lagrange,087
LAGRANGE,52,0.000000000000,Lagrange,087
LAKE,1,0.038624417708,Lake,089
LAKE,2,0.067992408327,Lake,089
LAKE,3,0.269473458543,Lake,089
LAKE,10,0.000000000000,Lake,089
LAKE,11,0.305996639214,Lake,089
LAKE,12,0.039631591019,Lake,089
LAKE,14,0.060470856364,Lake,089
LAKE,15,0.072427163633,Lake,089
LAKE,19,0.145383465193,Lake,089
LAWRENCE,62,0.000000000000,Lawrence,093
LAWRENCE,63,0.000000000000,Lawrence,093
LAWRENCE,65,1.000000000000,Lawrence,093
MADISON,31,0.175139923182,Madison,095
MADISON,35,0.476316216872,Madison,095
MADISON,36,0.202297839959,Madison,095
MADISON,37,0.000000007935,Madison,095
MADISON,38,0.000000000000,Madison,095
MADISON,53,0.093121994022,Madison,095
MADISON,54,0.000000000000,Madison,095
MADISON,88,0.053124018030,Madison,095
MARION,24,0.000000000000,Marion,097
MARION,25,0.000000009855,Marion,097
MARION,32,0.008879604133,Marion,097
MARION,40,0.000000000000,Marion,097
MARION,47,0.000000000000,Marion,097
MARION,53,0.000000000000,Marion,097
MARION,57,0.000000021442,Marion,097
MARION,58,0.000000000000,Marion,097
MARION,86,0.084349838380,Marion,097
MARION,87,0.082667305883,Marion,097
MARION,88,0.020252889244,Marion,097
MARION,89,0.092757909835,Marion,097
MARION,90,0.101247129766,Marion,097
MARION,91,0.141290880636,Marion,097
MARION,92,0.072403080954,Marion,097
MARION,93,0.052524345146,Marion,097
MARION,94,0.041763688276,Marion,097
MARION,95,0.050536029535,Marion,097
MARION,96,0.049376558316,Marion,097
MARION,97,0.065780086046,Marion,097
MARION,98,0.050755775295,Marion,097
MARION,99,0.047476909744,Marion,097
MARION,100,0.037937937515,Marion,097
MARSHALL,7,0.023128824423,Marshall,099
MARSHALL,16,0.000000000000,Marshall,099
MARSHALL,17,0.976871171841,Marshall,099
MARSHALL,20,0.000000003736,Marshall,099
MARSHALL,21,0.000000000000,Marshall,099
MARSHALL,22,0.000000000000,Marshall,099
MARTIN,45,0.000000000000,Martin,101
MARTIN,63,1.000000000000,Martin,101
MARTIN,65,0.000000000000,Martin,101
MARTIN,74,0.000000000000,Martin,101
MIAMI,17,0.000000000000,Miami,103
MIAMI,22,0.000000000000,Miami,103
MIAMI,23,0.938212037824,Miami,103
MIAMI,30,0.000000000000,Miami,103
MIAMI,31,0.000000000000,Miami,103
MIAMI,38,0.000000000000,Miami,103
MIAMI,50,0.061787962176,Miami,103
MONROE,45,0.000000050935,Monroe,105
MONROE,46,0.174751541787,Monroe,105
MONROE,60,0.168222982771,Monroe,105
MONROE,61,0.049243383553,Monroe,105
MONROE,62,0.607782040955,Monroe,105
MONROE,65,0.000000000000,Monroe,105
MONTGOMERY,13,0.106572214072,Montgomery,107
MONTGOMERY,28,0.220938974549,Montgomery,107
MONTGOMERY,41,0.067057392748,Montgomery,107
MONTGOMERY,42,0.000000000000,Montgomery,107
MONTGOMERY,44,0.605431418631,Montgomery,107
MORGAN,28,0.000000000000,Morgan,109
MORGAN,44,0.000000000000,Morgan,109
MORGAN,46,0.000000000000,Morgan,109
MORGAN,47,0.000000000000,Morgan,109
MORGAN,57,0.089105561759,Morgan,109
MORGAN,60,0.910894438241,Morgan,109
MORGAN,62,0.000000000000,Morgan,109
MORGAN,91,0.000000000000,Morgan,109
NEWTON,11,0.800610045506,Newton,111
NEWTON,13,0.199389954493,Newton,111
NEWTON,16,0.000000000000,Newton,111
NOBLE,18,0.826888039569,Noble,113
NOBLE,51,0.000000010717,Noble,113
NOBLE,52,0.173111949714,Noble,113
NOBLE,81,0.000000000000,Noble,113
OHIO,68,1.000000000000,Ohio,115
ORANGE,63,0.000000000000,Orange,117
ORANGE,65,0.790299832855,Orange,117
ORANGE,70,0.000000000000,Orange,117
ORANGE,74,0.209700167145,Orange,117
OWEN,42,0.000000013140,Owen,119
OWEN,44,0.000000000000,Owen,119
OWEN,45,0.000000000000,Owen,119
OWEN,46,0.999999986860,Owen,119
OWEN,60,0.000000000000,Owen,119
PARKE,13,0.000000000000,Parke,121
PARKE,42,1.000000000000,Parke,121
PARKE,44,0.000000000000,Parke,121
PERRY,74,1.000000000000,Perry,123
PIKE,63,0.219610559850,Pike,125
PIKE,64,0.000000000000,Pike,125
PIKE,75,0.780389440150,Pike,125
PORTER,3,0.000000003660,Porter,127
PORTER,4,0.346185848147,Porter,127
PORTER,9,0.142248355555,Porter,127
PORTER,10,0.335093527726,Porter,127
PORTER,11,0.053769734896,Porter,127
PORTER,16,0.000000000000,Porter,127
PORTER,19,0.122702530016,Porter,127
PORTER,20,0.000000000000,Porter,127
POSEY,64,0.000000000036,Posey,129
POSEY,76,0.999999999964,Posey,129
PULASKI,16,0.759677456038,Pulaski,131
PULASKI,17,0.240322543962,Pulaski,131
PULASKI,23,0.000000000000,Pulaski,131
PUTNAM,28,0.000000000000,Putnam,133
PUTNAM,42,0.000000000000,Putnam,133
PUTNAM,44,1.000000000000,Putnam,133
PUTNAM,46,0.000000000000,Putnam,133
PUTNAM,60,0.000000000000,Putnam,133
RANDOLPH,33,1.000000000000,Randolph,135
RANDOLPH,54,0.000000000000,Randolph,135
RANDOLPH,56,0.000000000000,Randolph,135
RIPLEY,55,0.156045978500,Ripley,137
RIPLEY,67,0.843954021500,Ripley,137
RIPLEY,68,0.000000000000,Ripley,137
RUSH,53,0.000000064221,Rush,139
RUSH,54,0.930286932569,Rush,139
RUSH,55,0.069712999876,Rush,139
RUSH,73,0.000000003334,Rush,139
SCOTT,66,0.469419736038,Scott,143
SCOTT,67,0.000000000000,Scott,143
SCOTT,69,0.530580263962,Scott,143
SCOTT,70,0.000000000000,Scott,143
SHELBY,47,0.501084152600,Shelby,145
SHELBY,53,0.000000036952,Shelby,145
SHELBY,54,0.066344840225,Shelby,145
SHELBY,58,0.000000000000,Shelby,145
SHELBY,59,0.000000000000,Shelby,145
SHELBY,73,0.432570970223,Shelby,145
SHELBY,90,0.000000000000,Shelby,145
SPENCER,63,0.000000000000,Spencer,147
SPENCER,74,1.000000000000,Spencer,147
SPENCER,75,0.000000000000,Spencer,147
ST. JOSEPH,5,0.097413445455,St. Joseph,141
ST. JOSEPH,6,0.039430493242,St. Joseph,141
ST. JOSEPH,7,0.703139730827,St. Joseph,141
ST. JOSEPH,8,0.125151886301,St. Joseph,141
ST. JOSEPH,17,0.000000000000,St. Joseph,141
ST. JOSEPH,20,0.000000000000,St. Joseph,141
ST. JOSEPH,21,0.034864444174,St. Joseph,141
ST. JOSEPH,48,0.000000000000,St. Joseph,141
STARKE,7,0.000000000000,Starke,149
STARKE,16,0.638320129563,Starke,149
STARKE,17,0.000000000000,Starke,149
STARKE,20,0.361679870437,Starke,149
STEUBEN,51,0.668350810450,Steuben,151
STEUBEN,52,0.331649189550,Steuben,151
SULLIVAN,45,0.999999992156,Sullivan,153
SULLIVAN,46,0.000000007844,Sullivan,153
SWITZERLAND,67,0.000000000000,Switzerland,155
SWITZERLAND,68,1.000000000000,Switzerland,155
TIPPECANOE,13,0.452008424468,Tippecanoe,157
TIPPECANOE,26,0.118162854975,Tippecanoe,157
TIPPECANOE,27,0.068258153879,Tippecanoe,157
TIPPECANOE,38,0.110301952282,Tippecanoe,157
TIPPECANOE,41,0.251268614367,Tippecanoe,157
TIPPECANOE,44,0.000000000029,Tippecanoe,157
TIPTON,24,0.000000000000,Tipton,159
TIPTON,30,0.000000000000,Tipton,159
TIPTON,31,0.000000000000,Tipton,159
TIPTON,35,0.000000000000,Tipton,159
TIPTON,37,0.000000000000,Tipton,159
TIPTON,38,1.000000000000,Tipton,159
UNION,55,1.000000000000,Union,161
UNION,56,0.000000000000,Union,161
VANDERBURGH,64,0.301481010796,Vanderburgh,163
VANDERBURGH,75,0.000000000000,Vanderburgh,163
VANDERBURGH,76,0.383081407304,Vanderburgh,163
VANDERBURGH,77,0.125817194256,Vanderburgh,163
VANDERBURGH,78,0.189620387644,Vanderburgh,163
VERMILLION,13,0.000000000000,Vermillion,165
VERMILLION,42,1.000000000000,Vermillion,165
VIGO,42,0.272916769901,Vigo,167
VIGO,43,0.245801033373,Vigo,167
VIGO,45,0.223655916867,Vigo,167
VIGO,46,0.257626279858,Vigo,167
WABASH,17,0.000000000000,Wabash,169
WABASH,22,0.130876266655,Wabash,169
WABASH,23,0.000000000000,Wabash,169
WABASH,31,0.000000000000,Wabash,169
WABASH,50,0.869123733345,Wabash,169
WABASH,83,0.000000000000,Wabash,169
WARREN,13,1.000000000000,Warren,171
WARREN,26,0.000000000000,Warren,171
WARREN,42,0.000000000000,Warren,171
WARRICK,63,0.000000000000,Warrick,173
WARRICK,64,0.000000000000,Warrick,173
WARRICK,74,0.000000000000,Warrick,173
WARRICK,75,0.980719002130,Warrick,173
WARRICK,78,0.019280997870,Warrick,173
WASHINGTON,65,0.270885366513,Washington,175
WASHINGTON,66,0.000000000000,Washington,175
WASHINGTON,69,0.406037489440,Washington,175
WASHINGTON,70,0.323077144046,Washington,175
WASHINGTON,74,0.000000000000,Washington,175
WAYNE,33,0.000000000000,Wayne,177
WAYNE,54,0.000000000000,Wayne,177
WAYNE,55,0.000000000000,Wayne,177
WAYNE,56,1.000000000000,Wayne,177
WELLS,31,0.000000000000,Wells,179
WELLS,33,0.000000000000,Wells,179
WELLS,50,0.096991551917,Wells,179
WELLS,79,0.903008448083,Wells,179
WELLS,85,0.000000000000,Wells,179
WHITE,13,0.069666486920,White,181
WHITE,16,0.930333513080,White,181
WHITE,23,0.000000000000,White,181
WHITE,38,0.000000000000,White,181
WHITLEY,18,0.464427650156,Whitley,183
WHITLEY,22,0.000000000000,Whitley,183
WHITLEY,50,0.000000000000,Whitley,183
WHITLEY,81,0.000000000000,Whitley,183
WHITLEY,83,0.535572349844,Whitley,183
