ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",136405,0.0051,0.4573,0.5292,0.0134,107847,0.7021,0.2979,0.1281,0.1261,0.0274,0.0187,0.0009,
"2",134201,-0.0111,0.618,0.3651,0.0169,100125,0.3827,0.6173,0.3505,0.2393,0.0223,0.025,0.0011,
"3",136389,0.005,0.6966,0.2891,0.0143,102488,0.3368,0.6632,0.1212,0.5258,0.0089,0.0204,0.0008,
"4",136130,0.0031,0.4827,0.4998,0.0175,106791,0.7474,0.2526,0.0925,0.1207,0.0148,0.0221,0.0011,
"5",133853,-0.0137,0.3558,0.6257,0.0186,104189,0.8752,0.1248,0.0638,0.0197,0.0148,0.0197,0.0009,
"6",136191,0.0035,0.3134,0.6716,0.015,104285,0.8537,0.1463,0.0741,0.0296,0.0145,0.0217,0.0008,
"7",137472,0.013,0.312,0.6698,0.0182,102640,0.8714,0.1286,0.0653,0.023,0.0171,0.019,0.0009,
"8",134114,-0.0118,0.3092,0.6741,0.0167,103229,0.8875,0.1125,0.0585,0.0174,0.0075,0.0206,0.0008,
"9",133862,-0.0136,0.304,0.679,0.017,101217,0.8611,0.1389,0.0654,0.0326,0.0177,0.0187,0.0011,
"10",134034,-0.0124,0.5707,0.4139,0.0154,102177,0.6396,0.3604,0.1191,0.1998,0.0219,0.0216,0.0015,
"11",133085,-0.0193,0.4242,0.5621,0.0137,102856,0.7949,0.2051,0.0658,0.0708,0.0441,0.0211,0.0014,
"12",135463,-0.0018,0.3606,0.6254,0.014,97415,0.6963,0.3037,0.2017,0.0692,0.0139,0.0243,0.0008,
"13",134526,-0.0087,0.2472,0.7369,0.0159,99191,0.91,0.09,0.055,0.0075,0.007,0.0165,0.001,
"14",134535,-0.0087,0.3627,0.6213,0.0161,96629,0.6799,0.3201,0.0809,0.1691,0.0535,0.0181,0.0015,
"15",138252,0.0187,0.4073,0.5757,0.0171,104932,0.8107,0.1893,0.0463,0.0791,0.0439,0.0172,0.0011,
"16",137559,0.0136,0.3924,0.59,0.0175,105380,0.8317,0.1683,0.0502,0.0615,0.033,0.0206,0.0011,
"17",134312,-0.0103,0.2611,0.7216,0.0172,105747,0.8897,0.1103,0.0321,0.0434,0.0088,0.0224,0.0008,
"18",133344,-0.0174,0.2277,0.7565,0.0157,102411,0.8714,0.1286,0.0657,0.0275,0.0101,0.0232,0.0008,
"19",136911,0.0088,0.2972,0.6849,0.0178,100980,0.8648,0.1352,0.0557,0.0477,0.0117,0.0192,0.001,
"20",135503,-0.0015,0.4383,0.5421,0.0196,100595,0.8485,0.1515,0.0444,0.0385,0.0492,0.0147,0.0012,
"21",137404,0.0125,0.3714,0.6102,0.0184,103799,0.8509,0.1491,0.0384,0.0638,0.0233,0.019,0.001,
"22",134937,-0.0057,0.4189,0.5621,0.019,101983,0.8033,0.1967,0.0893,0.062,0.0223,0.0203,0.0009,
"23",133730,-0.0146,0.3589,0.6221,0.019,108726,0.7863,0.2137,0.0411,0.0267,0.127,0.0139,0.0258,
"24",135845,0.001,0.3774,0.6058,0.0168,101859,0.8182,0.1818,0.041,0.0763,0.0406,0.0185,0.0022,
"25",135197,-0.0038,0.3491,0.6321,0.0188,105851,0.8471,0.1529,0.036,0.0826,0.0077,0.0224,0.0008,
"26",136405,0.0051,0.3766,0.6054,0.018,109274,0.8664,0.1336,0.0287,0.0688,0.014,0.0184,0.001,
"27",134364,-0.0099,0.2753,0.7086,0.0161,105338,0.906,0.094,0.0214,0.0403,0.0099,0.0181,0.0008,
"28",137103,0.0103,0.3525,0.6292,0.0183,104336,0.8323,0.1677,0.0427,0.0893,0.0154,0.0194,0.0011,
"29",137827,0.0156,0.5625,0.419,0.0186,103163,0.6357,0.3643,0.0771,0.1959,0.0766,0.0142,0.0009,
"30",134962,-0.0055,0.7076,0.2753,0.0171,107614,0.5948,0.4052,0.0856,0.2681,0.0383,0.0168,0.0013,
"31",136860,0.0085,0.5036,0.4774,0.0191,100349,0.7773,0.2227,0.0428,0.0892,0.0731,0.0141,0.0011,
"32",137659,0.0144,0.4085,0.575,0.0164,101753,0.7657,0.2343,0.0521,0.0897,0.0687,0.0211,0.0016,
"33",135603,-0.0008,0.8167,0.1673,0.016,102903,0.3963,0.6037,0.1457,0.4216,0.0278,0.0175,0.0013,
"34",138411,0.0199,0.7885,0.1973,0.0141,100340,0.268,0.732,0.1427,0.5681,0.014,0.0198,0.0016,
"35",137589,0.0138,0.412,0.57,0.0181,102265,0.697,0.303,0.1043,0.1557,0.0213,0.0236,0.0013,
"36",136641,0.0069,0.3893,0.5935,0.0172,102870,0.7233,0.2767,0.0657,0.0643,0.1252,0.0191,0.002,
"37",137607,0.014,0.2507,0.7327,0.0165,105573,0.9228,0.0772,0.0154,0.0171,0.0163,0.022,0.0006,
"38",137739,0.0149,0.3503,0.6309,0.0189,108905,0.8658,0.1342,0.0234,0.0641,0.02,0.0202,0.0008,
"39",134804,-0.0067,0.2157,0.7685,0.0158,102970,0.9231,0.0769,0.0244,0.0228,0.0065,0.0182,0.0012,
"40",133173,-0.0187,0.6362,0.3488,0.015,111088,0.8104,0.1896,0.0434,0.0473,0.077,0.0183,0.0013,
"41",138199,0.0183,0.3277,0.6532,0.0191,104618,0.847,0.153,0.0532,0.026,0.0501,0.0199,0.0012,
"42",137028,0.0097,0.2018,0.7824,0.0158,105592,0.9481,0.0519,0.0154,0.0089,0.0062,0.0181,0.0006,
"43",133673,-0.015,0.2305,0.7531,0.0164,103903,0.9391,0.0609,0.016,0.0112,0.0073,0.0202,0.0011,
"44",133326,-0.0176,0.2615,0.7218,0.0168,103718,0.9113,0.0887,0.0441,0.0108,0.0085,0.023,0.0007,
"45",135873,0.0012,0.3945,0.5883,0.0173,105062,0.8234,0.1766,0.0489,0.0849,0.0166,0.0238,0.0017,
"46",136228,0.0038,0.699,0.283,0.018,108574,0.6314,0.3686,0.128,0.1875,0.0331,0.0253,0.0012,
"47",133540,-0.016,0.3252,0.6569,0.0179,103067,0.9087,0.0913,0.0222,0.0329,0.0098,0.0217,0.0009,
"48",138404,0.0198,0.2676,0.713,0.0194,106898,0.9258,0.0742,0.034,0.0144,0.0065,0.0152,0.0008,
"49",134229,-0.0109,0.3836,0.6019,0.0145,104687,0.8571,0.1429,0.0223,0.0851,0.0107,0.019,0.0033,
"50",135027,-0.005,0.3933,0.5926,0.0141,104377,0.8588,0.1412,0.0255,0.0654,0.027,0.0185,0.0018,
"",135711,0.0392,0.3966,0.5864,0.017,103852,0.783,0.217,0.0676,0.0992,0.0289,0.0197,0.0017,
