ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",67795,-0.0009,0.7671,0.2329,0,50809,0.356,0.644,0.3806,0.2425,0.0133,0.0299,0.0012,
"2",67932,0.0011,0.8967,0.1033,0,49332,0.1675,0.8325,0.2973,0.5316,0.006,0.02,0.0013,
"3",67871,0.0002,0.7641,0.2359,0,51112,0.4726,0.5274,0.1468,0.358,0.0085,0.023,0.001,
"4",67768,-0.0013,0.4455,0.5545,0,52999,0.8545,0.1455,0.0676,0.0296,0.0228,0.0184,0.0011,
"5",67317,-0.0079,0.335,0.665,0,51105,0.8262,0.1738,0.0396,0.0574,0.0496,0.021,0.0017,
"6",68093,0.0035,0.5916,0.4084,0,49380,0.559,0.441,0.1348,0.2693,0.0162,0.0273,0.0011,
"7",67968,0.0017,0.3601,0.6399,0,52305,0.793,0.207,0.0878,0.0845,0.0107,0.0192,0.0012,
"8",68104,0.0037,0.4599,0.5401,0,56276,0.7387,0.2613,0.0634,0.1302,0.0476,0.0168,0.0017,
"9",68398,0.008,0.5468,0.4532,0,54236,0.7601,0.2399,0.0548,0.1457,0.0143,0.0213,0.0013,
"10",68098,0.0036,0.5568,0.4432,0,52462,0.7508,0.2492,0.1294,0.0783,0.016,0.0238,0.001,
"11",67282,-0.0084,0.3612,0.6388,0,51639,0.8895,0.1105,0.0604,0.0076,0.0064,0.0244,0.0006,
"12",68365,0.0075,0.5655,0.4345,0,53933,0.702,0.298,0.1488,0.0961,0.0377,0.019,0.0006,
"13",67259,-0.0088,0.2554,0.7446,0,50492,0.8965,0.1035,0.0488,0.0202,0.011,0.0188,0.001,
"14",67265,-0.0087,0.7871,0.2129,0,51716,0.3422,0.6578,0.1183,0.5186,0.0158,0.0208,0.0009,
"15",67941,0.0013,0.4439,0.5561,0,53686,0.7994,0.2006,0.1044,0.0452,0.0336,0.0153,0.0009,
"16",67731,-0.0018,0.2906,0.7094,0,52403,0.9063,0.0937,0.0545,0.0066,0.0046,0.0219,0.0009,
"17",67242,-0.009,0.2495,0.7505,0,50856,0.8854,0.1146,0.075,0.0088,0.0079,0.0191,0.0004,
"18",68352,0.0073,0.1916,0.8084,0,51616,0.8921,0.1079,0.0748,0.0061,0.0062,0.018,0.0007,
"19",67896,0.0006,0.475,0.525,0,52202,0.8073,0.1927,0.0903,0.0566,0.0246,0.0194,0.0006,
"20",67777,-0.0012,0.3961,0.6039,0,52961,0.8616,0.1384,0.0582,0.0432,0.0083,0.0197,0.0011,
"21",67374,-0.0071,0.2828,0.7172,0,48211,0.6934,0.3066,0.1829,0.094,0.0097,0.0229,0.0009,
"22",67393,-0.0068,0.1846,0.8154,0,51000,0.86,0.14,0.0841,0.0129,0.0224,0.0174,0.0009,
"23",68325,0.0069,0.2607,0.7393,0,52567,0.8274,0.1726,0.0895,0.0452,0.0125,0.0265,0.001,
"24",68483,0.0093,0.305,0.695,0,47695,0.797,0.203,0.0466,0.0388,0.1,0.0131,0.0014,
"25",67357,-0.0073,0.3142,0.6858,0,48016,0.8157,0.1843,0.038,0.0722,0.0537,0.0149,0.0013,
"26",67808,-0.0007,0.513,0.487,0,57677,0.6413,0.3587,0.0632,0.0437,0.2367,0.0102,0.048,
"27",68038,0.0027,0.4614,0.5386,0,52187,0.7304,0.2696,0.1224,0.0979,0.0248,0.0229,0.001,
"28",67230,-0.0092,0.2079,0.7921,0,50324,0.9142,0.0858,0.0215,0.0233,0.0159,0.0197,0.0012,
"29",68223,0.0054,0.2807,0.7193,0,49871,0.859,0.141,0.044,0.043,0.0331,0.0159,0.0012,
"30",67417,-0.0065,0.3552,0.6448,0,52418,0.83,0.17,0.0313,0.0941,0.0159,0.0246,0.0008,
"31",67916,0.0009,0.29,0.71,0,53906,0.846,0.154,0.0403,0.0777,0.0108,0.0226,0.0007,
"32",68182,0.0048,0.3777,0.6223,0,53192,0.7753,0.2247,0.0566,0.0753,0.0738,0.0142,0.0008,
"33",67932,0.0011,0.2693,0.7307,0,52910,0.9376,0.0624,0.0273,0.0081,0.0048,0.0181,0.0006,
"34",67720,-0.002,0.5053,0.4947,0,55819,0.8005,0.1995,0.0374,0.1211,0.0187,0.0192,0.0014,
"35",67554,-0.0044,0.3027,0.6973,0,52543,0.9285,0.0715,0.0187,0.0171,0.0103,0.0207,0.0009,
"36",67349,-0.0075,0.4133,0.5867,0,52883,0.7874,0.2126,0.0494,0.128,0.0086,0.0246,0.0006,
"37",67973,0.0017,0.3052,0.6948,0,47655,0.7975,0.2025,0.0461,0.0684,0.0686,0.017,0.001,
"38",67552,-0.0045,0.2359,0.7641,0,52213,0.9326,0.0674,0.0239,0.0129,0.0086,0.0171,0.0007,
"39",68262,0.006,0.3094,0.6906,0,51603,0.8211,0.1789,0.0406,0.0346,0.0875,0.0102,0.0009,
"40",68361,0.0075,0.3201,0.6799,0,50861,0.7681,0.2319,0.0526,0.1001,0.0554,0.0181,0.0018,
"41",68149,0.0043,0.2451,0.7549,0,51337,0.8565,0.1435,0.0969,0.0123,0.0107,0.02,0.0012,
"42",67336,-0.0077,0.3101,0.6899,0,52256,0.9481,0.0519,0.0121,0.0119,0.0054,0.0172,0.0006,
"43",67509,-0.0051,0.5125,0.4875,0,53574,0.8336,0.1664,0.0262,0.088,0.0222,0.0218,0.0013,
"44",67922,0.001,0.2256,0.7744,0,53678,0.8989,0.1011,0.0371,0.0258,0.0131,0.0196,0.0019,
"45",67912,0.0008,0.2827,0.7173,0,52992,0.9367,0.0633,0.0127,0.0203,0.0045,0.0197,0.001,
"46",67267,-0.0087,0.3218,0.6782,0,53186,0.8875,0.1125,0.022,0.0413,0.0201,0.0228,0.0008,
"47",68397,0.008,0.2215,0.7785,0,52191,0.9202,0.0798,0.0227,0.0165,0.0169,0.0178,0.0008,
"48",67420,-0.0064,0.269,0.731,0,51027,0.7571,0.2429,0.1242,0.071,0.0205,0.0263,0.0011,
"49",67902,0.0007,0.2683,0.7317,0,48688,0.7688,0.2312,0.1791,0.0211,0.015,0.023,0.0008,
"50",67858,0,0.2142,0.7858,0,53050,0.9362,0.0638,0.0229,0.0077,0.0068,0.0219,0.0009,
"51",68446,0.0087,0.2217,0.7783,0,49444,0.9304,0.0696,0.0379,0.0076,0.0063,0.0128,0.0005,
"52",67658,-0.0029,0.2257,0.7743,0,51382,0.9341,0.0659,0.025,0.0073,0.0083,0.0192,0.0017,
"53",68179,0.0048,0.2244,0.7756,0,53315,0.9138,0.0862,0.0188,0.0347,0.0105,0.0177,0.0009,
"54",67472,-0.0056,0.246,0.754,0,53336,0.9367,0.0633,0.0153,0.0237,0.0057,0.0152,0.0007,
"55",67369,-0.0072,0.2113,0.7887,0,51994,0.9521,0.0479,0.0118,0.0091,0.0064,0.0174,0.0008,
"56",67299,-0.0082,0.3161,0.6839,0,52259,0.8738,0.1262,0.0287,0.0583,0.0142,0.0201,0.0008,
"57",67353,-0.0074,0.2483,0.7517,0,51799,0.879,0.121,0.0262,0.0411,0.0281,0.0197,0.0007,
"58",67703,-0.0022,0.2686,0.7314,0,50662,0.8145,0.1855,0.0423,0.0379,0.078,0.0214,0.0016,
"59",67655,-0.003,0.2996,0.7004,0,51466,0.787,0.213,0.0784,0.0329,0.0792,0.0198,0.0016,
"60",67386,-0.0069,0.2105,0.7895,0,52116,0.9423,0.0577,0.0133,0.0068,0.0098,0.0217,0.0005,
"61",68434,0.0085,0.7362,0.2638,0,60597,0.7536,0.2464,0.0563,0.061,0.1103,0.0153,0.0014,
"62",68333,0.007,0.4362,0.5638,0,54308,0.8875,0.1125,0.0254,0.0274,0.0334,0.0214,0.0009,
"63",68307,0.0067,0.2484,0.7516,0,50713,0.9105,0.0895,0.0526,0.0147,0.0072,0.0126,0.0009,
"64",67378,-0.007,0.2791,0.7209,0,51624,0.9198,0.0802,0.0205,0.0273,0.0102,0.0171,0.0012,
"65",67942,0.0013,0.2452,0.7548,0,52874,0.9469,0.0531,0.0126,0.0089,0.0058,0.021,0.0008,
"66",67856,0,0.3078,0.6922,0,51873,0.9049,0.0951,0.0329,0.0247,0.0109,0.0227,0.001,
