ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",136405,0.0051,0.4769,0.5071,0.016,107847,0.7021,0.2979,0.1281,0.1261,0.0274,0.0187,0.0009,
"2",134201,-0.0111,0.6608,0.3194,0.0199,100125,0.3827,0.6173,0.3505,0.2393,0.0223,0.025,0.0011,
"3",136389,0.005,0.7464,0.2373,0.0162,102488,0.3368,0.6632,0.1212,0.5258,0.0089,0.0204,0.0008,
"4",136130,0.0031,0.5097,0.47,0.0203,106791,0.7474,0.2526,0.0925,0.1207,0.0148,0.0221,0.0011,
"5",133853,-0.0137,0.3677,0.6117,0.0206,104189,0.8752,0.1248,0.0638,0.0197,0.0148,0.0197,0.0009,
"6",136191,0.0035,0.3296,0.6507,0.0196,104285,0.8537,0.1463,0.0741,0.0296,0.0145,0.0217,0.0008,
"7",137472,0.013,0.2775,0.6609,0.0616,102640,0.8714,0.1286,0.0653,0.023,0.0171,0.019,0.0009,
"8",134114,-0.0118,0.3084,0.6662,0.0254,103229,0.8875,0.1125,0.0585,0.0174,0.0075,0.0206,0.0008,
"9",133862,-0.0136,0.2539,0.7152,0.031,101217,0.8611,0.1389,0.0654,0.0326,0.0177,0.0187,0.0011,
"10",134034,-0.0124,0.5355,0.4462,0.0183,102177,0.6396,0.3604,0.1191,0.1998,0.0219,0.0216,0.0015,
"11",133085,-0.0193,0.379,0.6029,0.0181,102856,0.7949,0.2051,0.0658,0.0708,0.0441,0.0211,0.0014,
"12",135463,-0.0018,0.3134,0.6645,0.0221,97415,0.6963,0.3037,0.2017,0.0692,0.0139,0.0243,0.0008,
"13",134526,-0.0087,0.2247,0.747,0.0283,99191,0.91,0.09,0.055,0.0075,0.007,0.0165,0.001,
"14",134535,-0.0087,0.3256,0.648,0.0265,96629,0.6799,0.3201,0.0809,0.1691,0.0535,0.0181,0.0015,
"15",138252,0.0187,0.3704,0.6043,0.0252,104932,0.8107,0.1893,0.0463,0.0791,0.0439,0.0172,0.0011,
"16",137559,0.0136,0.3579,0.612,0.03,105380,0.8317,0.1683,0.0502,0.0615,0.033,0.0206,0.0011,
"17",134312,-0.0103,0.2295,0.7407,0.0298,105747,0.8897,0.1103,0.0321,0.0434,0.0088,0.0224,0.0008,
"18",133344,-0.0174,0.2024,0.7651,0.0324,102411,0.8714,0.1286,0.0657,0.0275,0.0101,0.0232,0.0008,
"19",136911,0.0088,0.2728,0.7002,0.027,100980,0.8648,0.1352,0.0557,0.0477,0.0117,0.0192,0.001,
"20",135503,-0.0015,0.3907,0.559,0.0504,100595,0.8485,0.1515,0.0444,0.0385,0.0492,0.0147,0.0012,
"21",137404,0.0125,0.3363,0.6224,0.0413,103799,0.8509,0.1491,0.0384,0.0638,0.0233,0.019,0.001,
"22",134937,-0.0057,0.3827,0.5858,0.0315,101983,0.8033,0.1967,0.0893,0.062,0.0223,0.0203,0.0009,
"23",133730,-0.0146,0.3515,0.6207,0.0278,108726,0.7863,0.2137,0.0411,0.0267,0.127,0.0139,0.0258,
"24",135845,0.001,0.34,0.5957,0.0643,101859,0.8182,0.1818,0.041,0.0763,0.0406,0.0185,0.0022,
"25",135197,-0.0038,0.3414,0.607,0.0516,105851,0.8471,0.1529,0.036,0.0826,0.0077,0.0224,0.0008,
"26",136405,0.0051,0.3596,0.6059,0.0345,109274,0.8664,0.1336,0.0287,0.0688,0.014,0.0184,0.001,
"27",134364,-0.0099,0.2624,0.699,0.0385,105338,0.906,0.094,0.0214,0.0403,0.0099,0.0181,0.0008,
"28",137103,0.0103,0.3159,0.6156,0.0685,104336,0.8323,0.1677,0.0427,0.0893,0.0154,0.0194,0.0011,
"29",137827,0.0156,0.5064,0.4565,0.037,103163,0.6357,0.3643,0.0771,0.1959,0.0766,0.0142,0.0009,
"30",134962,-0.0055,0.6678,0.3008,0.0314,107614,0.5948,0.4052,0.0856,0.2681,0.0383,0.0168,0.0013,
"31",136860,0.0085,0.4463,0.5115,0.0422,100349,0.7773,0.2227,0.0428,0.0892,0.0731,0.0141,0.0011,
"32",137659,0.0144,0.3782,0.5649,0.0569,101753,0.7657,0.2343,0.0521,0.0897,0.0687,0.0211,0.0016,
"33",135603,-0.0008,0.8129,0.1622,0.0249,102903,0.3963,0.6037,0.1457,0.4216,0.0278,0.0175,0.0013,
"34",138411,0.0199,0.7738,0.1985,0.0277,100340,0.268,0.732,0.1427,0.5681,0.014,0.0198,0.0016,
"35",137589,0.0138,0.3778,0.5602,0.062,102265,0.697,0.303,0.1043,0.1557,0.0213,0.0236,0.0013,
"36",136641,0.0069,0.3652,0.5769,0.0579,102870,0.7233,0.2767,0.0657,0.0643,0.1252,0.0191,0.002,
"37",137607,0.014,0.2302,0.6944,0.0754,105573,0.9228,0.0772,0.0154,0.0171,0.0163,0.022,0.0006,
"38",137739,0.0149,0.3469,0.6262,0.0269,108905,0.8658,0.1342,0.0234,0.0641,0.02,0.0202,0.0008,
"39",134804,-0.0067,0.2158,0.7515,0.0326,102970,0.9231,0.0769,0.0244,0.0228,0.0065,0.0182,0.0012,
