ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",136405,0.0051,0.4681,0.4784,0.0535,107847,0.7021,0.2979,0.1281,0.1261,0.0274,0.0187,0.0009,
"2",134201,-0.0111,0.6632,0.2835,0.0533,100125,0.3827,0.6173,0.3505,0.2393,0.0223,0.025,0.0011,
"3",136389,0.005,0.7666,0.1958,0.0376,102488,0.3368,0.6632,0.1212,0.5258,0.0089,0.0204,0.0008,
"4",136130,0.0031,0.4858,0.4431,0.0712,106791,0.7474,0.2526,0.0925,0.1207,0.0148,0.0221,0.0011,
"5",133853,-0.0137,0.3521,0.5803,0.0676,104189,0.8752,0.1248,0.0638,0.0197,0.0148,0.0197,0.0009,
"6",136191,0.0035,0.3254,0.6134,0.0612,104285,0.8537,0.1463,0.0741,0.0296,0.0145,0.0217,0.0008,
"7",137472,0.013,0.2468,0.6872,0.066,102640,0.8714,0.1286,0.0653,0.023,0.0171,0.019,0.0009,
"8",134114,-0.0118,0.3149,0.6197,0.0654,103229,0.8875,0.1125,0.0585,0.0174,0.0075,0.0206,0.0008,
"9",133862,-0.0136,0.2661,0.6656,0.0683,101217,0.8611,0.1389,0.0654,0.0326,0.0177,0.0187,0.0011,
"10",134034,-0.0124,0.5541,0.378,0.0679,102177,0.6396,0.3604,0.1191,0.1998,0.0219,0.0216,0.0015,
"11",133085,-0.0193,0.3806,0.5589,0.0604,102856,0.7949,0.2051,0.0658,0.0708,0.0441,0.0211,0.0014,
"12",135463,-0.0018,0.3422,0.6009,0.0569,97415,0.6963,0.3037,0.2017,0.0692,0.0139,0.0243,0.0008,
"13",134526,-0.0087,0.2352,0.7071,0.0577,99191,0.91,0.09,0.055,0.0075,0.007,0.0165,0.001,
"14",134535,-0.0087,0.3668,0.5833,0.0499,96629,0.6799,0.3201,0.0809,0.1691,0.0535,0.0181,0.0015,
"15",138252,0.0187,0.3307,0.6052,0.0641,104932,0.8107,0.1893,0.0463,0.0791,0.0439,0.0172,0.0011,
"16",137559,0.0136,0.3292,0.602,0.0688,105380,0.8317,0.1683,0.0502,0.0615,0.033,0.0206,0.0011,
"17",134312,-0.0103,0.2447,0.6957,0.0595,105747,0.8897,0.1103,0.0321,0.0434,0.0088,0.0224,0.0008,
"18",133344,-0.0174,0.2173,0.7248,0.0579,102411,0.8714,0.1286,0.0657,0.0275,0.0101,0.0232,0.0008,
"19",136911,0.0088,0.2769,0.6632,0.0599,100980,0.8648,0.1352,0.0557,0.0477,0.0117,0.0192,0.001,
"20",135503,-0.0015,0.3464,0.5801,0.0735,100595,0.8485,0.1515,0.0444,0.0385,0.0492,0.0147,0.0012,
"21",137404,0.0125,0.3105,0.6199,0.0696,103799,0.8509,0.1491,0.0384,0.0638,0.0233,0.019,0.001,
"22",134937,-0.0057,0.3629,0.5594,0.0777,101983,0.8033,0.1967,0.0893,0.062,0.0223,0.0203,0.0009,
"23",133730,-0.0146,0.3473,0.5847,0.068,108726,0.7863,0.2137,0.0411,0.0267,0.127,0.0139,0.0258,
"24",135845,0.001,0.3043,0.6282,0.0675,101859,0.8182,0.1818,0.041,0.0763,0.0406,0.0185,0.0022,
