district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
39,68613,3476,65234,57628,1676,31,3867,0,139,746,137,1053,32,201,4925,2439,50891,2398,48615,43755,1113,9,2776,9,63,442,76,400,10,90,3175,1564
40,68355,4577,63777,50428,7544,101,2878,0,498,1291,228,550,233,567,3428,9066,51542,2871,48672,40227,4973,108,2012,4,235,555,176,128,231,519,2141,5759
41,65062,6143,58933,56106,764,24,509,18,380,445,399,308,0,424,824,1205,47571,2963,44614,43206,437,18,305,0,130,156,292,99,0,310,406,594
42,66333,950,65392,62670,718,15,202,0,298,442,715,377,0,741,553,1181,52436,550,51899,50043,615,30,165,4,115,282,483,171,4,523,292,916
43,65910,1900,64005,56324,4000,29,758,58,387,1673,306,241,212,538,1019,5893,51815,1314,50495,44859,3267,44,670,52,174,807,252,193,193,485,900,4252
44,67497,2330,65163,61866,1577,30,492,5,43,552,362,224,26,418,705,2157,53026,1323,51697,49174,1351,34,226,4,36,386,304,171,16,356,394,1753
45,67753,1158,66594,64100,854,65,80,8,184,206,805,264,28,898,344,1089,53497,738,52761,50772,858,24,89,0,67,137,712,65,31,767,154,1026
46,68119,1530,66584,62049,2160,82,817,7,32,714,440,231,46,566,1054,2923,53153,1026,52119,48509,1954,83,683,9,15,291,342,178,46,469,868,2293
47,69185,1429,67760,64265,1638,9,831,6,120,363,220,319,5,236,1188,2007,52606,862,51737,49539,1020,14,639,4,91,180,186,62,9,211,712,1219
48,63810,7401,56390,49766,2670,35,629,4,226,2234,403,377,4,445,1000,4917,46920,3564,43354,39291,2141,34,612,4,136,643,261,198,4,300,805,2789
49,63718,11484,52202,48985,1037,26,449,36,183,763,193,520,8,224,968,1814,44289,5767,38491,36443,685,23,356,47,63,426,146,293,9,176,650,1122
50,67076,1959,65117,63251,430,36,157,31,99,373,556,182,0,594,339,805,52601,1194,51407,50061,368,31,128,35,27,178,449,119,9,489,247,555
51,68544,2706,65831,64284,269,22,248,14,166,406,305,96,0,326,343,662,50118,1497,48621,47466,210,15,210,21,175,205,216,81,9,240,291,404
52,66807,2050,64763,62943,139,20,302,8,36,862,287,182,4,313,484,1006,50912,1247,49666,48514,99,18,179,0,25,528,210,102,5,237,281,600
53,70023,2332,67692,63818,1744,34,506,30,56,629,492,337,21,554,844,2399,55054,1383,53667,50685,1545,40,402,22,53,359,407,102,27,476,501,1921
54,66912,1157,65751,62919,1268,24,245,19,73,711,334,155,13,373,400,1990,53090,657,52429,50269,1217,30,217,0,44,312,297,29,19,347,246,1547
55,67202,831,66380,64615,452,50,262,0,117,327,418,135,0,466,396,774,51953,437,51509,50118,282,50,263,0,112,179,402,90,5,453,352,466
56,66114,2040,64077,58110,2476,17,350,6,349,1779,418,399,171,605,749,4428,50875,982,49894,46101,2023,14,227,0,223,623,311,189,180,505,416,2829
57,69910,2642,67258,60903,2981,35,1292,54,250,727,531,398,66,623,1706,3774,55157,1775,53386,48997,2454,19,697,45,137,392,387,186,68,468,872,2908
58,66720,4160,62557,53307,3512,28,3500,0,111,676,396,1023,0,424,4523,4188,49968,2563,47404,41459,2142,25,2663,0,62,269,309,467,0,334,3131,2411
59,61819,5290,56551,51557,1235,48,2264,9,165,807,325,111,23,394,2377,2065,46437,2207,44229,41213,1045,28,1250,12,103,272,255,60,6,288,1308,1316
60,66804,832,65981,63739,368,12,656,0,31,446,334,400,5,353,1010,821,51665,512,51162,49716,144,4,509,0,23,291,303,169,10,317,678,441
61,62465,3263,59226,49752,3212,9,3454,28,201,850,367,1274,16,388,4730,4059,56763,2723,54043,46156,2891,18,2993,0,169,406,332,995,10,358,3986,3288
62,67777,2357,65359,60914,1271,71,1535,20,120,503,555,367,67,699,1900,1858,53950,1440,52485,49558,961,65,1064,18,65,227,434,98,64,568,1164,1269
63,66696,3320,63366,61500,619,126,157,4,90,471,301,147,0,406,307,1105,49091,1408,47677,46486,421,43,166,5,55,165,242,105,13,295,273,600
64,66134,1435,64698,61192,1054,5,482,40,80,934,798,110,4,807,592,1992,50694,682,50009,47683,843,11,362,21,56,386,591,46,13,615,408,1242
65,67926,1079,66844,64678,426,13,320,8,152,464,613,191,4,632,507,890,53042,650,52384,50877,395,7,266,6,51,269,458,86,4,469,349,665
66,68181,2569,65709,62036,1021,29,390,37,396,1272,430,127,5,463,514,2299,51835,1357,50512,48191,872,0,350,22,140,585,316,76,5,320,420,1455
67,68052,1500,66445,64264,556,69,226,0,283,264,664,122,12,735,361,842,53078,835,52199,50616,423,53,172,4,233,127,541,32,14,598,232,570
68,67920,975,66959,65086,185,37,278,0,19,314,947,78,8,992,356,507,52911,576,52353,51110,124,37,143,0,13,84,769,67,0,806,211,207
69,64968,4231,60777,58542,345,10,376,0,64,508,390,462,45,445,838,889,48828,1530,47329,45663,317,10,286,7,74,174,317,391,49,376,677,540
70,68044,1282,66756,64663,599,17,306,0,119,486,331,167,62,410,482,1154,51985,717,51282,50101,308,17,169,0,64,240,260,73,50,327,247,596
71,67188,4500,62725,50362,8075,7,637,31,401,2162,505,399,108,624,1041,10338,52964,2525,50485,42122,5982,8,488,42,179,1014,415,175,10,438,671,7003
72,67596,2324,65231,58553,3389,5,641,42,144,1617,478,314,69,548,948,5079,53028,1321,51641,47080,2693,0,427,29,123,619,382,230,78,455,653,3397
73,66631,2661,63942,61014,706,18,303,5,157,697,651,389,11,693,678,1413,50758,1420,49336,47427,483,18,240,10,53,324,534,232,11,577,446,825
74,66957,2477,64485,62313,619,49,161,0,59,434,697,103,0,745,264,1041,52072,1291,50790,49119,526,54,132,8,36,273,528,70,4,586,202,807
75,67833,1000,66841,63343,742,107,566,4,206,404,1097,348,0,1224,911,1146,52016,581,51437,49150,504,105,385,0,64,220,785,217,8,901,599,729
76,67371,1356,66025,62790,979,76,440,14,52,619,790,239,34,894,674,1627,53150,898,52263,50018,547,92,386,12,18,258,739,148,24,856,543,835
77,65557,1791,63772,47724,11154,56,290,182,158,2514,1417,245,79,1545,540,13729,50450,975,49477,38968,7907,44,231,39,104,847,1146,184,58,1235,405,8804
78,67680,2685,64979,57731,3459,4,1191,22,16,1176,895,395,43,956,1586,4701,53554,1482,52062,47198,2648,5,790,13,34,333,770,206,33,820,998,3017
79,66928,2453,64477,62816,388,29,179,29,69,437,298,183,38,364,362,867,47832,1442,46393,45340,126,16,172,33,55,237,265,103,43,324,275,407
80,61970,8658,53311,25693,18199,44,5098,13,244,3317,264,190,226,554,5282,21760,43376,4709,38658,20860,13326,37,2411,10,177,1314,233,152,166,452,2551,14822
81,66832,3236,63612,53501,3562,27,3886,108,228,1310,338,503,131,501,4376,5008,50054,1969,48110,41358,2649,17,2621,95,217,533,239,272,82,342,2895,3272
82,67416,7071,60325,43987,10844,25,1491,23,637,2314,586,260,140,745,1735,13294,50968,4060,46894,36505,7343,20,1119,38,234,835,472,150,124,614,1263,8305
83,67606,2882,64761,58188,2495,83,1486,35,177,1207,437,518,57,579,1998,3786,51151,1875,49296,44596,2096,80,1053,40,128,669,326,212,55,461,1260,2837
84,65207,3928,61275,52485,3798,6,2518,0,93,1485,290,561,34,325,3113,5311,49366,1861,47492,42136,2663,9,1533,4,49,510,243,333,45,290,1879,3205
85,68070,2784,65290,61405,1979,42,652,6,79,652,269,298,4,301,957,2629,49663,1295,48374,45797,1476,45,431,0,64,261,249,91,4,287,530,1728
86,67058,3221,63846,44382,15118,41,1567,0,256,1641,185,623,98,313,2176,16846,51345,1950,49408,36051,10487,26,1192,4,97,1092,159,314,108,286,1486,11653
87,64319,4166,60166,45320,11184,14,1455,12,315,1232,251,324,35,305,1749,12449,51070,2231,48837,37983,8531,12,989,17,158,549,224,292,31,265,1263,9124
88,70051,2819,67227,58181,4417,33,1665,57,142,1518,429,804,5,458,2472,5918,51202,1624,49577,43500,3605,20,1236,54,81,481,293,326,8,319,1568,4103
89,62826,7879,54948,34815,16682,15,620,6,126,1981,412,143,94,506,751,18747,44316,3578,40715,28136,10781,8,556,0,76,510,368,105,82,453,677,11374
90,64067,3480,60616,48603,3332,19,6124,7,210,1060,426,884,29,489,7021,4393,46214,1959,44293,37419,2495,14,3369,8,97,389,298,257,7,323,3632,2884
91,64134,5272,58893,42448,9577,22,3760,0,484,1859,391,338,37,450,4083,11475,44976,2937,42057,33666,5301,19,1795,5,224,680,269,96,32,320,1878,6013
92,59869,7779,52075,30827,17590,17,877,4,124,1432,332,280,553,903,1180,19577,43044,3591,39423,25903,11095,15,878,12,142,598,240,144,317,576,1036,12016
93,59756,3833,55894,42857,5185,98,4891,68,197,2030,234,398,11,343,5291,7245,44317,2093,42210,34733,3501,96,2458,76,163,729,183,273,12,292,2711,4251
94,56275,7796,48496,13936,30181,0,1052,19,986,1900,78,163,130,207,1227,32225,40777,3324,37464,11896,22629,0,703,17,751,1173,71,66,123,192,797,23936
95,63462,7946,55469,22415,29413,30,667,4,153,1925,94,488,207,334,1215,31599,44536,3368,41164,18628,20069,24,636,0,121,1137,81,290,151,260,935,21393
96,67643,4103,63496,33780,24506,66,1214,0,621,1903,204,829,450,735,1981,26876,53151,2622,50540,28298,19008,53,1033,5,216,1068,145,397,305,524,1413,20440
97,59003,11086,47926,35783,8589,40,1009,27,196,1800,301,210,48,408,1204,10484,43939,4618,39266,30756,6342,26,792,28,133,926,208,134,52,304,920,7351
98,63524,7429,56185,14253,38217,99,224,38,557,1720,222,236,577,883,461,40543,45690,3414,42300,12502,27841,107,191,0,128,547,220,242,486,790,433,28878
99,55956,9539,46340,19796,23552,21,734,0,238,1586,184,152,72,258,887,25166,40615,4534,36066,16641,17420,24,708,10,212,754,172,97,72,250,802,18219
100,62137,6413,55742,40711,10872,76,511,16,321,2214,442,291,159,672,837,13174,49612,3508,46136,34805,8533,51,457,19,283,1185,393,192,156,596,673,9774
