precinct_key,district_num,area_weight,county,countyfp20
ADAMS|BERNEA,3,1.000000000000,Adams,001
ADAMS|BERNEB,3,1.000000000000,Adams,001
ADAMS|BERNEC,3,1.000000000000,Adams,001
ADAMS|BLUECREEK,3,1.000000000000,Adams,001
ADAMS|DECATUR1,3,1.000000000000,Adams,001
ADAMS|DECATUR2,3,1.000000000000,Adams,001
ADAMS|DECATUR3,3,1.000000000000,Adams,001
ADAMS|DECATUR4,3,1.000000000000,Adams,001
ADAMS|DECATUR5,3,1.000000000000,Adams,001
ADAMS|EASTROOT,3,1.000000000000,Adams,001
ADAMS|FRENCH,3,1.000000000000,Adams,001
ADAMS|GENEVA,3,1.000000000000,Adams,001
ADAMS|HARTFORD,3,1.000000000000,Adams,001
ADAMS|JEFFERSON,3,1.000000000000,Adams,001
ADAMS|KIRKLAND,3,1.000000000000,Adams,001
ADAMS|MONROEA,3,1.000000000000,Adams,001
ADAMS|MONROEB,3,1.000000000000,Adams,001
ADAMS|NORTHWASHINGTON,3,1.000000000000,Adams,001
ADAMS|PREBLE,3,1.000000000000,Adams,001
ADAMS|SOUTHMONROE,3,1.000000000000,Adams,001
ADAMS|SOUTHWASHINGTON,3,1.000000000000,Adams,001
ADAMS|STMARYS,3,1.000000000000,Adams,001
ADAMS|UNION,3,1.000000000000,Adams,001
ADAMS|WABASH,3,1.000000000000,Adams,001
ADAMS|WESTROOT,3,1.000000000000,Adams,001
ALLEN|151,3,1.000000000000,Allen,003
ALLEN|152,3,1.000000000000,Allen,003
ALLEN|153,3,1.000000000000,Allen,003
ALLEN|154,3,1.000000000000,Allen,003
ALLEN|156,3,1.000000000000,Allen,003
ALLEN|157,3,1.000000000000,Allen,003
ALLEN|158,3,1.000000000000,Allen,003
ALLEN|162,3,1.000000000000,Allen,003
ALLEN|163,3,1.000000000000,Allen,003
ALLEN|164,3,1.000000000000,Allen,003
ALLEN|166,3,1.000000000000,Allen,003
ALLEN|168,3,1.000000000000,Allen,003
ALLEN|169,3,1.000000000000,Allen,003
ALLEN|170,3,1.000000000000,Allen,003
ALLEN|172,3,1.000000000000,Allen,003
ALLEN|174,3,1.000000000000,Allen,003
ALLEN|175,3,1.000000000000,Allen,003
ALLEN|176,3,1.000000000000,Allen,003
ALLEN|177,3,1.000000000000,Allen,003
ALLEN|178,3,1.000000000000,Allen,003
ALLEN|179,3,1.000000000000,Allen,003
ALLEN|180,3,1.000000000000,Allen,003
ALLEN|183,3,1.000000000000,Allen,003
ALLEN|184,3,1.000000000000,Allen,003
ALLEN|185,3,1.000000000000,Allen,003
ALLEN|186,3,1.000000000000,Allen,003
ALLEN|188,3,1.000000000000,Allen,003
ALLEN|189,3,1.000000000000,Allen,003
ALLEN|190,3,1.000000000000,Allen,003
ALLEN|192,3,1.000000000000,Allen,003
ALLEN|194,3,1.000000000000,Allen,003
ALLEN|195,3,1.000000000000,Allen,003
ALLEN|196,3,1.000000000000,Allen,003
ALLEN|197,3,1.000000000000,Allen,003
ALLEN|200,3,1.000000000000,Allen,003
ALLEN|203,3,1.000000000000,Allen,003
ALLEN|204,3,1.000000000000,Allen,003
ALLEN|205,3,1.000000000000,Allen,003
ALLEN|207,3,1.000000000000,Allen,003
ALLEN|209,3,1.000000000000,Allen,003
ALLEN|210,3,1.000000000000,Allen,003
ALLEN|211,3,1.000000000000,Allen,003
ALLEN|212,3,1.000000000000,Allen,003
ALLEN|213,3,1.000000000000,Allen,003
ALLEN|214,3,1.000000000000,Allen,003
ALLEN|216,3,1.000000000000,Allen,003
ALLEN|217,3,1.000000000000,Allen,003
ALLEN|218,3,1.000000000000,Allen,003
ALLEN|255,3,1.000000000000,Allen,003
ALLEN|256,3,1.000000000000,Allen,003
ALLEN|257,3,1.000000000000,Allen,003
ALLEN|259,3,1.000000000000,Allen,003
ALLEN|260,3,1.000000000000,Allen,003
ALLEN|261,3,1.000000000000,Allen,003
ALLEN|262,3,1.000000000000,Allen,003
ALLEN|270,3,1.000000000000,Allen,003
ALLEN|285,3,1.000000000000,Allen,003
ALLEN|287,3,1.000000000000,Allen,003
ALLEN|288,3,1.000000000000,Allen,003
ALLEN|289,3,1.000000000000,Allen,003
ALLEN|290,3,1.000000000000,Allen,003
ALLEN|291,3,1.000000000000,Allen,003
ALLEN|292,3,1.000000000000,Allen,003
ALLEN|293,3,1.000000000000,Allen,003
ALLEN|294,3,1.000000000000,Allen,003
ALLEN|296,3,1.000000000000,Allen,003
ALLEN|297,3,1.000000000000,Allen,003
ALLEN|298,3,1.000000000000,Allen,003
ALLEN|303,3,1.000000000000,Allen,003
ALLEN|304,3,1.000000000000,Allen,003
ALLEN|306,3,1.000000000000,Allen,003
ALLEN|307,3,1.000000000000,Allen,003
